job_id,has_stdout,has_stderr,stdout_size,stderr_size,error_types,error_excerpts,exit_code,runtime_hours,last_output
15,True,True,2612,4671482,"['cuda_oom', 'kilosort_error']","[""STDERR:\nkilosort.run_kilosort: Kilosort version 4.1.1\nkilosort.run_kilosort: Python version 3.11.13\nkilosort.run_kilosort: ----------------------------------------\nkilosort.run_kilosort: System information:\nkilosort.run_kilosort: Linux-6.8.0-106-generic-x86_64-with-glibc2.39 x86_64\nkilosort.run_kilosort: x86_64\nkilosort.run_kilosort: Using GPU for PyTorch computations. Specify `device` to change this.\nkilosort.run_kilosort: Using CUDA device: NVIDIA A100-SXM4-40GB 39.49GB\nkilosort.run_kilosort: ----------------------------------------\nkilosort.run_kilosort: Sorting /ceph/mrsic_flogel/public/projects/BeJG_20230130_VisDetect/wEPhys/BG_046/concat_sort/shank_split/BG_046_27062025/... (multiple files)\nkilosort.run_kilosort: Interpreting binary file as default dtype='int16'. If data was saved in a different format, specify `data_dtype`.\nkilosort.run_kilosort:  \nkilosort.run_kilosort: Resource usage before sorting\nkilosort.run_kilosort: ********************************************************\nkilosor"", 'Starting Kilosort 4 at 23:06:10 ...\n\n  !!! CUDA/Runtime ERROR in Window 3 Shank 2 !!!\n  OutOfMemoryError: CUDA out of memory. Tried to allocate 11.65 GiB. GPU 0 has a total capacity of 39.49 GiB of which 8.24 GiB is free. Including non-PyTorch memory, this process has 31.24 GiB memory in use. Of the allocated memory 30.60 GiB is allocated by PyTorch, and 107.37 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)', '!!! CUDA/Runtime ERROR in Window 3 Shank 2 !!!\n  OutOfMemoryError: CUDA out of memory. Tried to allocate 11.65 GiB. GPU 0 has a total capacity of 39.49 GiB of which 8.24 GiB is free. Including non-PyTorch memory, this process has 31.24 GiB memory in use. Of the allocated memory 30.60 GiB is allocated by PyTorch, and 107.37 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)', '0%|          | 0/1 [00:00<?, ?it/s]\n  0%|          | 0/1 [3:14:14<?, ?it/s]\nkilosort.clustering_qr: Error in clustering_qr.run on center 22\nTraceback (most recent call last):\n  File ""/ceph/mrsic_flogel/public/projects/BeJG_20230130_VisDetect/conda_envs/kilosort4/lib/python3.11/site-packages/kilosort/clustering_qr.py"", line 494, in run', 'xN = xN - lam/m * (ki.unsqueeze(-1) * kN.to_dense())\n             ~~~~~~^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~\ntorch.OutOfMemoryError: CUDA out of memory. Tried to allocate 11.65 GiB. GPU 0 has a total capacity of 39.49 GiB of which 8.24 GiB is free. Including non-PyTorch memory, this process has 31.24 GiB memory in use. Of the allocated memory 30.60 GiB is allocated by PyTorch, and 107.37 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)\nkilosort.run_kilosort: Out of memory error, printing performance...\nTraceback (most recent call last):', '~~~~~~^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~\ntorch.OutOfMemoryError: CUDA out of memory. Tried to allocate 11.65 GiB. GPU 0 has a total capacity of 39.49 GiB of which 8.24 GiB is free. Including non-PyTorch memory, this process has 31.24 GiB memory in use. Of the allocated memory 30.60 GiB is allocated by PyTorch, and 107.37 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)\nkilosort.run_kilosort: Out of memory error, printing performance...\nTraceback (most recent call last):\n  File ""/ceph/mrsic_flogel/public/projects/BeJG_20230130_VisDetect/conda_envs/kilosort4/lib/python3.11/site-packages/kilosort/run_kilosort.py"", line 308, in _sort', 'xN = xN - lam/m * (ki.unsqueeze(-1) * kN.to_dense())\n             ~~~~~~^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~\ntorch.OutOfMemoryError: CUDA out of memory. Tried to allocate 11.65 GiB. GPU 0 has a total capacity of 39.49 GiB of which 8.24 GiB is free. Including non-PyTorch memory, this process has 31.24 GiB memory in use. Of the allocated memory 30.60 GiB is allocated by PyTorch, and 107.37 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)\nkilosort.run_kilosort: ********************************************************\nkilosort.run_kilosort: CPU usage:     2.70 %', 'kilosort.run_kilosort: Max alloc:    77.48 %     |     30.60   /    39.49 GB\nkilosort.run_kilosort: ********************************************************\nkilosort.run_kilosort: Encountered error in `run_kilosort`:\nTraceback (most recent call last):\n  File ""/ceph/mrsic_flogel/public/projects/BeJG_20230130_VisDetect/conda_envs/kilosort4/lib/python3.11/site-packages/kilosort/run_kilosort.py"", line 308, in _sort']",,,"
  Starting Kilosort 4 at 23:06:10 ...

  !!! CUDA/Runtime ERROR in Window 3 Shank 2 !!!
  OutOfMemoryError: CUDA out of memory. Tried to allocate 11.65 GiB. GPU 0 has a total capacity of 39.49 GiB of which 8.24 GiB is free. Including non-PyTorch memory, this process has 31.24 GiB memory in use. Of the allocated memory 30.60 GiB is allocated by PyTorch, and 107.37 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
33,True,True,2611,5319062,"['cuda_oom', 'kilosort_error']","[""STDERR:\nkilosort.run_kilosort: Kilosort version 4.1.1\nkilosort.run_kilosort: Python version 3.11.13\nkilosort.run_kilosort: ----------------------------------------\nkilosort.run_kilosort: System information:\nkilosort.run_kilosort: Linux-6.8.0-106-generic-x86_64-with-glibc2.39 x86_64\nkilosort.run_kilosort: x86_64\nkilosort.run_kilosort: Using GPU for PyTorch computations. Specify `device` to change this.\nkilosort.run_kilosort: Using CUDA device: NVIDIA A100-SXM4-40GB 39.49GB\nkilosort.run_kilosort: ----------------------------------------\nkilosort.run_kilosort: Sorting /ceph/mrsic_flogel/public/projects/BeJG_20230130_VisDetect/wEPhys/BG_046/concat_sort/shank_split/BG_046_04072025/... (multiple files)\nkilosort.run_kilosort: Interpreting binary file as default dtype='int16'. If data was saved in a different format, specify `data_dtype`.\nkilosort.run_kilosort:  \nkilosort.run_kilosort: Resource usage before sorting\nkilosort.run_kilosort: ********************************************************\nkilosor"", 'Starting Kilosort 4 at 17:41:05 ...\n\n  !!! CUDA/Runtime ERROR in Window 8 Shank 0 !!!\n  OutOfMemoryError: CUDA out of memory. Tried to allocate 11.36 GiB. GPU 0 has a total capacity of 39.49 GiB of which 9.08 GiB is free. Including non-PyTorch memory, this process has 30.40 GiB memory in use. Of the allocated memory 29.81 GiB is allocated by PyTorch, and 52.63 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)', '!!! CUDA/Runtime ERROR in Window 8 Shank 0 !!!\n  OutOfMemoryError: CUDA out of memory. Tried to allocate 11.36 GiB. GPU 0 has a total capacity of 39.49 GiB of which 9.08 GiB is free. Including non-PyTorch memory, this process has 30.40 GiB memory in use. Of the allocated memory 29.81 GiB is allocated by PyTorch, and 52.63 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)', '0%|          | 0/1 [00:00<?, ?it/s]\n  0%|          | 0/1 [50:25<?, ?it/s]\nkilosort.clustering_qr: Error in clustering_qr.run on center 1\nTraceback (most recent call last):\n  File ""/ceph/mrsic_flogel/public/projects/BeJG_20230130_VisDetect/conda_envs/kilosort4/lib/python3.11/site-packages/kilosort/clustering_qr.py"", line 494, in run', 'xN = xN - lam/m * (ki.unsqueeze(-1) * kN.to_dense())\n             ~~~~~~^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~\ntorch.OutOfMemoryError: CUDA out of memory. Tried to allocate 11.36 GiB. GPU 0 has a total capacity of 39.49 GiB of which 9.08 GiB is free. Including non-PyTorch memory, this process has 30.40 GiB memory in use. Of the allocated memory 29.81 GiB is allocated by PyTorch, and 52.63 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)\nkilosort.run_kilosort: Out of memory error, printing performance...\nTraceback (most recent call last):', '~~~~~~^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~\ntorch.OutOfMemoryError: CUDA out of memory. Tried to allocate 11.36 GiB. GPU 0 has a total capacity of 39.49 GiB of which 9.08 GiB is free. Including non-PyTorch memory, this process has 30.40 GiB memory in use. Of the allocated memory 29.81 GiB is allocated by PyTorch, and 52.63 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)\nkilosort.run_kilosort: Out of memory error, printing performance...\nTraceback (most recent call last):\n  File ""/ceph/mrsic_flogel/public/projects/BeJG_20230130_VisDetect/conda_envs/kilosort4/lib/python3.11/site-packages/kilosort/run_kilosort.py"", line 308, in _sort', 'xN = xN - lam/m * (ki.unsqueeze(-1) * kN.to_dense())\n             ~~~~~~^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~\ntorch.OutOfMemoryError: CUDA out of memory. Tried to allocate 11.36 GiB. GPU 0 has a total capacity of 39.49 GiB of which 9.08 GiB is free. Including non-PyTorch memory, this process has 30.40 GiB memory in use. Of the allocated memory 29.81 GiB is allocated by PyTorch, and 52.63 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)\nkilosort.run_kilosort: ********************************************************\nkilosort.run_kilosort: CPU usage:     2.80 %', 'kilosort.run_kilosort: Max alloc:    75.49 %     |     29.81   /    39.49 GB\nkilosort.run_kilosort: ********************************************************\nkilosort.run_kilosort: Encountered error in `run_kilosort`:\nTraceback (most recent call last):\n  File ""/ceph/mrsic_flogel/public/projects/BeJG_20230130_VisDetect/conda_envs/kilosort4/lib/python3.11/site-packages/kilosort/run_kilosort.py"", line 308, in _sort']",,,"
  Starting Kilosort 4 at 17:41:05 ...

  !!! CUDA/Runtime ERROR in Window 8 Shank 0 !!!
  OutOfMemoryError: CUDA out of memory. Tried to allocate 11.36 GiB. GPU 0 has a total capacity of 39.49 GiB of which 9.08 GiB is free. Including non-PyTorch memory, this process has 30.40 GiB memory in use. Of the allocated memory 29.81 GiB is allocated by PyTorch, and 52.63 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
38,True,True,2601,3917484,"['cuda_oom', 'kilosort_error']","[""STDERR:\nkilosort.run_kilosort: Kilosort version 4.1.1\nkilosort.run_kilosort: Python version 3.11.13\nkilosort.run_kilosort: ----------------------------------------\nkilosort.run_kilosort: System information:\nkilosort.run_kilosort: Linux-6.8.0-87-generic-x86_64-with-glibc2.39 x86_64\nkilosort.run_kilosort: x86_64\nkilosort.run_kilosort: Using GPU for PyTorch computations. Specify `device` to change this.\nkilosort.run_kilosort: Using CUDA device: NVIDIA L40S 44.39GB\nkilosort.run_kilosort: ----------------------------------------\nkilosort.run_kilosort: Sorting /ceph/mrsic_flogel/public/projects/BeJG_20230130_VisDetect/wEPhys/BG_046/concat_sort/shank_split/BG_046_08072025/... (multiple files)\nkilosort.run_kilosort: Interpreting binary file as default dtype='int16'. If data was saved in a different format, specify `data_dtype`.\nkilosort.run_kilosort:  \nkilosort.run_kilosort: Resource usage before sorting\nkilosort.run_kilosort: ********************************************************\nkilosort.run_kilos"", 'Starting Kilosort 4 at 21:23:00 ...\n\n  !!! CUDA/Runtime ERROR in Window 9 Shank 1 !!!\n  OutOfMemoryError: CUDA out of memory. Tried to allocate 14.24 GiB. GPU 0 has a total capacity of 44.39 GiB of which 6.34 GiB is free. Including non-PyTorch memory, this process has 38.04 GiB memory in use. Of the allocated memory 37.43 GiB is allocated by PyTorch, and 73.48 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)', '!!! CUDA/Runtime ERROR in Window 9 Shank 1 !!!\n  OutOfMemoryError: CUDA out of memory. Tried to allocate 14.24 GiB. GPU 0 has a total capacity of 44.39 GiB of which 6.34 GiB is free. Including non-PyTorch memory, this process has 38.04 GiB memory in use. Of the allocated memory 37.43 GiB is allocated by PyTorch, and 73.48 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)', '0%|          | 0/1 [00:00<?, ?it/s]\n  0%|          | 0/1 [30:07<?, ?it/s]\nkilosort.clustering_qr: Error in clustering_qr.run on center 1\nTraceback (most recent call last):\n  File ""/ceph/mrsic_flogel/public/projects/BeJG_20230130_VisDetect/conda_envs/kilosort4/lib/python3.11/site-packages/kilosort/clustering_qr.py"", line 494, in run', 'xN = xN - lam/m * (ki.unsqueeze(-1) * kN.to_dense())\n             ~~~~~~^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~\ntorch.OutOfMemoryError: CUDA out of memory. Tried to allocate 14.24 GiB. GPU 0 has a total capacity of 44.39 GiB of which 6.34 GiB is free. Including non-PyTorch memory, this process has 38.04 GiB memory in use. Of the allocated memory 37.43 GiB is allocated by PyTorch, and 73.48 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)\nkilosort.run_kilosort: Out of memory error, printing performance...\nTraceback (most recent call last):', '~~~~~~^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~\ntorch.OutOfMemoryError: CUDA out of memory. Tried to allocate 14.24 GiB. GPU 0 has a total capacity of 44.39 GiB of which 6.34 GiB is free. Including non-PyTorch memory, this process has 38.04 GiB memory in use. Of the allocated memory 37.43 GiB is allocated by PyTorch, and 73.48 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)\nkilosort.run_kilosort: Out of memory error, printing performance...\nTraceback (most recent call last):\n  File ""/ceph/mrsic_flogel/public/projects/BeJG_20230130_VisDetect/conda_envs/kilosort4/lib/python3.11/site-packages/kilosort/run_kilosort.py"", line 308, in _sort', 'xN = xN - lam/m * (ki.unsqueeze(-1) * kN.to_dense())\n             ~~~~~~^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~\ntorch.OutOfMemoryError: CUDA out of memory. Tried to allocate 14.24 GiB. GPU 0 has a total capacity of 44.39 GiB of which 6.34 GiB is free. Including non-PyTorch memory, this process has 38.04 GiB memory in use. Of the allocated memory 37.43 GiB is allocated by PyTorch, and 73.48 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)\nkilosort.run_kilosort: ********************************************************\nkilosort.run_kilosort: CPU usage:     1.50 %', 'kilosort.run_kilosort: Max alloc:    84.32 %     |     37.43   /    44.39 GB\nkilosort.run_kilosort: ********************************************************\nkilosort.run_kilosort: Encountered error in `run_kilosort`:\nTraceback (most recent call last):\n  File ""/ceph/mrsic_flogel/public/projects/BeJG_20230130_VisDetect/conda_envs/kilosort4/lib/python3.11/site-packages/kilosort/run_kilosort.py"", line 308, in _sort']",,,"
  Starting Kilosort 4 at 21:23:00 ...

  !!! CUDA/Runtime ERROR in Window 9 Shank 1 !!!
  OutOfMemoryError: CUDA out of memory. Tried to allocate 14.24 GiB. GPU 0 has a total capacity of 44.39 GiB of which 6.34 GiB is free. Including non-PyTorch memory, this process has 38.04 GiB memory in use. Of the allocated memory 37.43 GiB is allocated by PyTorch, and 73.48 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
39,True,True,2612,3488963,"['cuda_oom', 'kilosort_error']","[""STDERR:\nkilosort.run_kilosort: Kilosort version 4.1.1\nkilosort.run_kilosort: Python version 3.11.13\nkilosort.run_kilosort: ----------------------------------------\nkilosort.run_kilosort: System information:\nkilosort.run_kilosort: Linux-6.8.0-106-generic-x86_64-with-glibc2.39 x86_64\nkilosort.run_kilosort: x86_64\nkilosort.run_kilosort: Using GPU for PyTorch computations. Specify `device` to change this.\nkilosort.run_kilosort: Using CUDA device: NVIDIA A100-SXM4-40GB 39.49GB\nkilosort.run_kilosort: ----------------------------------------\nkilosort.run_kilosort: Sorting /ceph/mrsic_flogel/public/projects/BeJG_20230130_VisDetect/wEPhys/BG_046/concat_sort/shank_split/BG_046_08072025/... (multiple files)\nkilosort.run_kilosort: Interpreting binary file as default dtype='int16'. If data was saved in a different format, specify `data_dtype`.\nkilosort.run_kilosort:  \nkilosort.run_kilosort: Resource usage before sorting\nkilosort.run_kilosort: ********************************************************\nkilosor"", 'Starting Kilosort 4 at 22:17:38 ...\n\n  !!! CUDA/Runtime ERROR in Window 9 Shank 2 !!!\n  OutOfMemoryError: CUDA out of memory. Tried to allocate 10.62 GiB. GPU 0 has a total capacity of 39.49 GiB of which 10.31 GiB is free. Including non-PyTorch memory, this process has 29.17 GiB memory in use. Of the allocated memory 28.56 GiB is allocated by PyTorch, and 76.65 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)', '!!! CUDA/Runtime ERROR in Window 9 Shank 2 !!!\n  OutOfMemoryError: CUDA out of memory. Tried to allocate 10.62 GiB. GPU 0 has a total capacity of 39.49 GiB of which 10.31 GiB is free. Including non-PyTorch memory, this process has 29.17 GiB memory in use. Of the allocated memory 28.56 GiB is allocated by PyTorch, and 76.65 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)', '0%|          | 0/1 [00:00<?, ?it/s]\n  0%|          | 0/1 [1:14:26<?, ?it/s]\nkilosort.clustering_qr: Error in clustering_qr.run on center 1\nTraceback (most recent call last):\n  File ""/ceph/mrsic_flogel/public/projects/BeJG_20230130_VisDetect/conda_envs/kilosort4/lib/python3.11/site-packages/kilosort/clustering_qr.py"", line 494, in run', 'xN = xN - lam/m * (ki.unsqueeze(-1) * kN.to_dense())\n             ~~~~~~^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~\ntorch.OutOfMemoryError: CUDA out of memory. Tried to allocate 10.62 GiB. GPU 0 has a total capacity of 39.49 GiB of which 10.31 GiB is free. Including non-PyTorch memory, this process has 29.17 GiB memory in use. Of the allocated memory 28.56 GiB is allocated by PyTorch, and 76.65 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)\nkilosort.run_kilosort: Out of memory error, printing performance...\nTraceback (most recent call last):', '~~~~~~^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~\ntorch.OutOfMemoryError: CUDA out of memory. Tried to allocate 10.62 GiB. GPU 0 has a total capacity of 39.49 GiB of which 10.31 GiB is free. Including non-PyTorch memory, this process has 29.17 GiB memory in use. Of the allocated memory 28.56 GiB is allocated by PyTorch, and 76.65 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)\nkilosort.run_kilosort: Out of memory error, printing performance...\nTraceback (most recent call last):\n  File ""/ceph/mrsic_flogel/public/projects/BeJG_20230130_VisDetect/conda_envs/kilosort4/lib/python3.11/site-packages/kilosort/run_kilosort.py"", line 294, in _sort', 'xN = xN - lam/m * (ki.unsqueeze(-1) * kN.to_dense())\n             ~~~~~~^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~\ntorch.OutOfMemoryError: CUDA out of memory. Tried to allocate 10.62 GiB. GPU 0 has a total capacity of 39.49 GiB of which 10.31 GiB is free. Including non-PyTorch memory, this process has 29.17 GiB memory in use. Of the allocated memory 28.56 GiB is allocated by PyTorch, and 76.65 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)\nkilosort.run_kilosort: ********************************************************\nkilosort.run_kilosort: CPU usage:     2.00 %', 'kilosort.run_kilosort: Max alloc:    72.32 %     |     28.56   /    39.49 GB\nkilosort.run_kilosort: ********************************************************\nkilosort.run_kilosort: Encountered error in `run_kilosort`:\nTraceback (most recent call last):\n  File ""/ceph/mrsic_flogel/public/projects/BeJG_20230130_VisDetect/conda_envs/kilosort4/lib/python3.11/site-packages/kilosort/run_kilosort.py"", line 294, in _sort']",,,"
  Starting Kilosort 4 at 22:17:38 ...

  !!! CUDA/Runtime ERROR in Window 9 Shank 2 !!!
  OutOfMemoryError: CUDA out of memory. Tried to allocate 10.62 GiB. GPU 0 has a total capacity of 39.49 GiB of which 10.31 GiB is free. Including non-PyTorch memory, this process has 29.17 GiB memory in use. Of the allocated memory 28.56 GiB is allocated by PyTorch, and 76.65 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
