subject,session,unit,n_spikes,kernel_fwhm_registry,grid_fwhm,interp_fwhm,temporal_spread,kernel_peak_t_recompute,kernel_peak_t_registry,base_hz,change_on,hit_ramp,fa_ramp
BG_031,BG_031_14042025,410,9141,0.15,0.15,0.1769624118646885,0.4339037224134356,0.2,0.2,1.6806722689075628,1.1428571428571432,1.5511982570806104,0.9196078431372552
BG_031,BG_031_14042025,422,37760,0.0,0.0,0.0301729040328536,0.4511498964382601,0.0,0.0,3.8468720821662,-0.1083099906629319,0.9891067538126376,0.0686274509803928
BG_031,BG_031_14042025,454,370538,0.0999999999999999,0.0999999999999999,0.1504373741443705,0.3707991349389594,0.6000000000000001,0.6000000000000001,34.86461251167133,0.3510737628384746,-1.328976034858389,2.774509803921571
BG_031,BG_031_14042025,473,30825,0.0,0.0,0.0809357913637993,0.3939234065137288,0.35,0.35,2.203548085901027,0.3846872082166204,-0.3311546840958601,-0.5078431372549019
BG_031,BG_031_14042025,474,156300,0.1,0.1,0.1774208414748896,0.4154133180451309,0.1,0.1,11.335200746965452,0.5602240896358559,-2.840958605664486,-0.8313725490196067
BG_031,BG_031_14042025,482,435293,0.0,0.0,0.0706989450679908,0.4076698913450376,0.15,0.15,35.83566760037348,0.9486461251167172,2.3398692810457504,3.088235294117645
BG_031,BG_031_14042025,524,144365,0.0,0.0,0.0737624295424064,0.4635936379294296,0.25,0.25,11.503267973856206,-0.7320261437908453,0.5838779956427018,-0.2960784313725479
BG_031,BG_031_14042025,534,190738,0.0499999999999999,0.0499999999999999,0.100780211365532,0.374122626023362,0.45,0.45,16.26517273576097,0.1269841269841265,0.6884531590413925,2.2823529411764696
BG_031,BG_031_14042025,537,265040,0.0999999999999999,0.0999999999999999,0.1505733398357882,0.3688252261834285,0.4,0.4,22.78244631185808,0.0672268907563058,1.2244008714596966,0.3372549019607902
BG_031,BG_031_14042025,546,223760,0.0,0.0,0.0846739565486573,0.4248613821971275,1.4,1.4,19.34640522875817,-0.6797385620915009,2.666666666666668,-0.4607843137254903
BG_031,BG_031_15042025,112,58265,0.0,0.0,0.0605620367133062,0.4568359498042643,0.2,0.2,6.981132075471697,-0.7924528301886777,-0.4213836477987414,-1.801801801801803
BG_031,BG_031_16042025,39,159993,0.0,0.0,0.0569239425836142,0.379500758581856,0.65,0.65,20.658105939004813,0.0834670947030531,2.580524344569291,1.2076190476190476
BG_031,BG_031_16042025,153,206491,0.2,0.2,0.237273158648468,0.4061040194408517,0.15,0.15,29.10112359550561,0.8089887640449511,9.580524344569293,11.584761904761905
BG_031,BG_031_16042025,223,165585,0.05,0.05,0.1010376217761056,0.3959704946247924,0.1,0.1,20.03210272873194,-0.5939004815409277,0.2771535580524364,-0.4914285714285711
BG_031,BG_031_16042025,486,247130,0.0,0.0,0.0678310505132093,0.400909057488297,0.7000000000000001,0.7000000000000001,27.624398073836275,2.0834670947030496,5.299625468164795,4.045714285714286
BG_031,BG_031_16042025,628,137300,0.15,0.15,0.2062721323192216,0.3747261153877841,0.5,0.5,16.13162118780096,0.991974317817018,-0.5018726591760281,-1.8933333333333309
BG_031,BG_031_16052025,4,131581,0.0,0.0,0.0786681063995058,0.4457455447688138,0.15,0.15,17.323943661971832,4.309859154929576,3.55399061032864,0.3013698630136971
BG_031,BG_031_16052025,12,105017,0.1999999999999999,0.1999999999999999,0.2553193807215652,0.4645467096658538,1.3,1.3,14.587525150905432,-1.179074446680081,2.309859154929578,2.465753424657533
BG_031,BG_031_16052025,59,228502,0.0,0.0,0.082614203828903,0.4397524963404113,0.25,0.25,26.23742454728369,7.706237424547286,13.65727699530516,10.876712328767123
BG_031,BG_031_16052025,60,106088,0.0,0.0,0.0692420180394923,0.3812445379006968,0.45,0.45,11.730382293762576,1.4245472837022124,1.7699530516431938,1.7260273972602729
BG_031,BG_031_16052025,84,73342,0.0999999999999999,0.0999999999999999,0.1484159030411447,0.4373741630937868,0.15,0.15,8.611670020120723,3.219315895372235,4.43661971830986,1.8477929984779315
BG_031,BG_031_16052025,97,206276,0.0499999999999999,0.0499999999999999,0.0950441804412095,0.4239306753924066,0.15,0.15,23.11871227364185,9.44466800804829,5.492957746478872,-1.7260273972602749
BG_031,BG_031_16052025,313,3648,0.05,0.05,0.0964878670700262,0.4186822083928381,1.3,1.3,0.5432595573440644,-0.0080482897384306,0.2253521126760563,0.0700152207001523
BG_031,BG_031_16052025,343,73734,0.0,0.0,0.0586447128349243,0.455876891396582,0.5,0.5,8.812877263581488,-0.6156941649899377,-1.3474178403755888,0.3531202435312028
BG_031,BG_031_16052025,435,35349,0.2,0.2,0.255669055886554,0.3839901133872402,0.2,0.2,7.766599597585512,5.0784708249497,8.877934272300472,7.232876712328767
BG_031,BG_031_16052025,492,41654,0.0999999999999999,0.0999999999999999,0.138840830011038,0.4229289719631372,0.55,0.55,4.909456740442656,0.6961770623742449,-0.140845070422535,-0.2678843226788423
BG_031,BG_031_170325,14,55354,0.1999999999999999,0.1999999999999999,0.2498085432494551,0.3567965118118493,0.75,0.75,3.8253968253968247,1.2190476190476196,1.0592592592592591,1.2013651877133107
BG_031,BG_031_170325,20,47956,0.05,0.05,0.0802045771810722,0.4872057454497642,1.4,1.4,4.2222222222222205,-0.1555555555555541,-0.1481481481481479,0.3731513083048927
BG_031,BG_031_170325,78,5912,0.0,0.0,0.065255489252259,0.4445028246586006,0.05,0.05,0.8571428571428571,0.3650793650793652,0.688888888888889,0.7872582480091016
BG_031,BG_031_170325,298,46568,0.0,0.0,0.0721310952513056,0.4131930734897667,0.7000000000000001,0.7000000000000001,5.158730158730158,-0.0698412698412696,0.837037037037037,0.3481228668941982
BG_031,BG_031_170325,303,157346,0.0,0.0,0.0701906933213724,0.4031113280276527,0.7000000000000001,0.7000000000000001,15.333333333333334,1.200000000000001,2.977777777777778,0.1911262798634787
BG_031,BG_031_170325,304,22628,0.05,0.05,0.0973295582258442,0.3965361457136817,0.5,0.5,2.6984126984126977,0.1904761904761911,1.3370370370370366,1.017064846416383
BG_031,BG_031_170325,386,151144,0.0,0.0,0.0796590257947236,0.4255575030302673,0.15,0.15,16.730158730158728,4.514285714285716,8.374074074074077,4.325369738339024
BG_031,BG_031_170325,442,153562,0.15,0.15,0.1999133595180868,0.3927636493567136,0.5,0.5,14.92063492063492,1.3238095238095244,-1.677777777777779,1.774744027303754
BG_031,BG_031_170325,522,199809,0.0,0.0,0.0709518358275004,0.4342120866380315,0.1,0.1,21.17460317460317,-0.574603174603169,-0.1222222222222271,0.209328782707626
BG_031,BG_031_180325,101,144894,0.0,0.0,0.0777484795461773,0.4145045187773695,0.5,0.5,15.11045655375552,3.38438880706922,3.704467353951891,4.362530413625306
BG_031,BG_031_180325,114,161058,0.2,0.2,0.229538708270728,0.3080113066014476,0.6000000000000001,0.6000000000000001,15.53755522827688,3.2253313696612658,2.2061855670103085,2.447688564476884
BG_031,BG_031_180325,116,59928,0.25,0.25,0.2783516234388238,0.3945473241666751,0.45,0.45,8.232695139911634,1.5611192930780575,8.773195876288659,4.905109489051096
BG_031,BG_031_180325,226,52606,0.2,0.2,0.2039337936702804,0.4583776986868056,0.0,0.0,5.272459499263622,0.1089837997054505,0.4089347079037804,0.5231143552311446
BG_031,BG_031_180325,249,235883,0.0999999999999999,0.0999999999999999,0.1440017651238164,0.3251723802989561,0.8500000000000001,0.8500000000000001,27.187039764359348,1.0397643593519916,6.178694158075601,6.294403892944047
BG_031,BG_031_180325,341,51407,0.15,0.15,0.2206267017705316,0.4081847860746111,0.45,0.45,5.228276877761414,1.8232695139911632,0.608247422680412,2.0389294403892944
BG_031,BG_031_180325,356,5939,0.0499999999999999,0.0499999999999999,0.127092237892223,0.3915979693015458,0.35,0.35,0.7069219440353459,-0.0471281296023562,-0.127147766323024,-0.0900243309002433
BG_031,BG_031_180325,383,29209,0.0499999999999999,0.0499999999999999,0.0893936555748741,0.4066968889982318,0.45,0.45,2.871870397643593,-0.2326951399116348,0.3436426116838493,0.1143552311435525
BG_031,BG_031_180325,396,159323,0.1499999999999999,0.1499999999999999,0.1846133605624421,0.3992761423480487,0.4,0.4,15.743740795287184,0.2356406480117847,1.2955326460481071,-0.0656934306569354
BG_031,BG_031_180325,398,154695,0.0499999999999999,0.0499999999999999,0.0915635432433048,0.4145049250854074,0.15,0.15,15.69955817378498,4.8777614138438885,6.9965635738831615,2.4233576642335777
BG_031,BG_031_180325,445,314765,0.0999999999999999,0.0999999999999999,0.1537744297645807,0.3798363040152895,0.45,0.45,29.234167893961704,2.1678939617083977,2.869415807560145,0.948905109489047
BG_031,BG_031_180325,452,159942,0.0,0.0,0.0782560176537265,0.4474116419028942,0.55,0.55,16.111929307805596,0.960235640648012,0.5154639175257714,-2.17031630170316
BG_031,BG_031_180325,474,36688,0.0,0.0,0.0686178573483218,0.42174278908185,0.5,0.5,4.270986745213549,-0.4977908689248895,2.924398625429554,1.4428223844282249
BG_031,BG_031_190325,21,58037,0.0,0.0,0.0659778072596228,0.3851720105608611,0.3,0.3,5.337200870195794,0.4902102973168967,1.6209813874788503,0.5246913580246915
BG_031,BG_031_190325,110,72816,0.1,0.1,0.1367664193205442,0.3705237724871474,0.25,0.25,7.512690355329949,2.659898477157361,8.58206429780034,3.851851851851851
BG_031,BG_031_190325,113,183934,0.25,0.25,0.3036087545313103,0.3496764993226317,0.45,0.45,14.401740391588106,1.050036258158087,-1.1472081218274113,2.5720164609053526
BG_031,BG_031_190325,194,42810,0.15,0.15,0.2193312817000936,0.4077599277170966,0.65,0.65,1.870920957215373,0.0174039158810734,-0.2368866328257191,0.234567901234568
BG_031,BG_031_190325,260,62709,0.0,0.0,0.0689608979702465,0.4035706299893995,1.25,1.25,5.931834662799129,-0.3683828861493827,-0.0033840947546535,0.2674897119341555
BG_031,BG_031_190325,376,160409,0.0,0.0,0.0805430257030198,0.3937749211938874,0.15,0.15,14.38723712835388,2.5264684554024672,7.654822335025381,1.8662551440329231
BG_031,BG_031_190325,386,244063,0.0,0.0,0.0742574815993753,0.3950302764908093,0.5,0.5,22.900652646845536,1.8912255257432944,1.1776649746192902,2.222222222222225
BG_031,BG_031_190325,391,144113,0.0,0.0,0.0624080519121024,0.427604278306464,0.25,0.25,11.791153009427122,1.0819434372733865,-0.2402707275803717,0.5246913580246915
BG_031,BG_031_190325,411,154385,0.25,0.25,0.3204518246149759,0.3273442668267906,0.4,0.4,12.951414068165333,5.079042784626546,11.032148900169204,11.170781893004117
BG_031,BG_031_190325,493,118242,0.25,0.25,0.3018927170505304,0.3394615285121788,0.4,0.4,11.007976794778823,0.9920232052211748,1.0659898477157397,4.061728395061728
BG_031,BG_031_19052025,35,57028,0.0499999999999999,0.0499999999999999,0.0892194110963823,0.4432244644055639,0.6000000000000001,0.6000000000000001,17.358490566037737,0.0,0.6666666666666679,1.7210884353741491
BG_031,BG_031_19052025,61,43276,0.0,0.0,0.0679201623221275,0.449028161413292,0.65,0.65,10.889487870619943,1.9407008086253388,1.9245283018867927,-1.2312925170068016
BG_031,BG_031_19052025,113,52406,0.0,0.0,0.0370674365124815,0.4512380642457044,0.0,0.0,17.628032345013477,3.881401617250674,2.955974842767297,-0.8367346938775491
BG_031,BG_031_19052025,170,48426,0.0,0.0,0.071660161307838,0.4561001828581764,0.1,0.1,15.202156334231807,-0.1078167115902974,-2.9685534591195,1.3333333333333357
BG_031,BG_031_19052025,194,27218,0.0,0.0,0.0822136955753699,0.4723517208321708,0.05,0.05,9.056603773584904,-0.5283018867924518,1.1446540880503149,-0.1156462585033999
BG_031,BG_031_19052025,369,9463,0.1,0.1,0.1405948322381699,0.5095660315823017,0.1,0.1,1.940700808625337,0.7762803234501345,0.1886792452830188,-0.5782312925170063
BG_031,BG_031_19052025,581,60073,0.0999999999999999,0.0999999999999999,0.1383582087080571,0.4192259554760862,0.65,0.65,18.544474393531,0.7008086253369292,-2.339622641509429,0.0748299319727898
BG_031,BG_031_200325,9,100903,0.0999999999999999,0.0999999999999999,0.1568196755807948,0.3873393488746299,0.45,0.45,9.940700808625335,0.0819407008086248,-1.2150943396226417,0.8982035928143706
BG_031,BG_031_200325,38,190858,0.0,0.0,0.0766828357341725,0.3851789457487711,0.45,0.45,16.5822102425876,0.4894878706199463,-0.3245283018867919,0.9540918163672636
BG_031,BG_031_200325,43,165271,0.1999999999999999,0.1999999999999999,0.2757585800056039,0.383308123494156,0.75,0.75,13.83288409703504,0.4765498652291118,3.783647798742136,3.095808383233537
BG_031,BG_031_200325,77,111758,0.0499999999999999,0.0499999999999999,0.1115516069232432,0.4711809141229037,0.15,0.15,10.156334231805928,-0.9638814016172486,-1.922012578616352,-0.3672654690618753
BG_031,BG_031_200325,105,149293,0.25,0.25,0.2761206613933007,0.4247221708101314,0.25,0.25,12.668463611859837,1.4296495956873336,4.0,4.894211576846308
BG_031,BG_031_200325,117,229323,0.2,0.2,0.2465102359764129,0.3595529668950941,0.45,0.45,18.99730458221024,4.7309973045822105,0.2113207547169793,0.233532934131734
BG_031,BG_031_200325,165,145396,0.15,0.15,0.1700480473837172,0.4427057406042252,0.15,0.15,13.87601078167116,-1.6345013477088948,0.5333333333333332,2.0918163672654675
BG_031,BG_031_200325,307,81358,0.0499999999999999,0.0499999999999999,0.113205552498093,0.3585992768977548,0.6000000000000001,0.6000000000000001,9.056603773584904,-0.211320754716981,0.2691823899371055,1.984031936127744
BG_031,BG_031_200325,392,140968,0.0,0.0,0.0688697249351623,0.4330692047894348,0.4,0.4,12.37735849056604,-0.905660377358492,-0.3949685534591189,0.2415169660678664
BG_031,BG_031_200325,395,139921,0.05,0.05,0.1024611623859244,0.4400103281437847,0.1,0.1,13.218328840970347,0.0646900269541816,2.130817610062895,0.4730538922155691
BG_031,BG_031_200325,417,491192,0.1,0.1,0.1187157776265428,0.411712159420678,0.05,0.05,38.65229110512129,3.491105121293799,3.1622641509434004,4.7185628742514965
BG_031,BG_031_200325,434,99618,0.0,0.0,0.0533862257651902,0.3975089316915213,0.55,0.55,7.741239892183289,0.6814016172506729,3.179874213836479,1.7664670658682642
BG_031,BG_031_200325,457,204929,0.0999999999999999,0.0999999999999999,0.1528610089086589,0.3997993900533824,0.4,0.4,17.811320754716977,0.4075471698113233,-1.4666666666666686,0.5728542914171619
BG_031,BG_031_200325,476,27712,0.1,0.1,0.1547215933314865,0.4795768900269065,0.2,0.2,2.544474393530997,-0.0840970350404313,0.4905660377358494,0.5688622754491015
BG_031,BG_031_200325,500,205189,0.1,0.1,0.168489018627457,0.3500284938531873,0.55,0.55,18.350404312668463,1.800539083557954,-0.3245283018867937,0.5748502994011986
BG_031,BG_031_200325,532,175766,0.0,0.0,0.0756716493079291,0.3763023582183469,0.4,0.4,14.857142857142856,2.773045822102427,3.37861635220126,2.0918163672654675
BG_031,BG_031_210325,8,56108,0.0,0.0,0.0614141142395359,0.3956680062727198,1.2000000000000002,1.2000000000000002,6.227106227106225,-0.6593406593406579,-0.6202686202686216,-0.614583333333333
BG_031,BG_031_210325,42,267141,0.05,0.05,0.0700653724520169,0.4322422542399339,0.0,0.0,24.45839874411303,0.0983778126635286,-0.7448107448107457,-0.7854166666666629
BG_031,BG_031_210325,46,68468,0.0499999999999999,0.0499999999999999,0.1126375157600676,0.4246463804754016,0.2,0.2,5.892203035060177,1.0675039246467826,3.0207570207570207,1.4395833333333332
BG_031,BG_031_210325,55,478499,0.0999999999999999,0.0999999999999999,0.1876266481127886,0.3777813041155425,0.4,0.4,40.6174777603349,0.8477237048665671,-0.7057387057387032,2.872916666666669
BG_031,BG_031_210325,60,287702,0.0,0.0,0.0715477408355071,0.4338423569140101,0.05,0.05,27.44113029827315,-0.0272108843537388,2.124542124542124,1.9875000000000007
BG_031,BG_031_210325,69,177201,0.0499999999999999,0.0499999999999999,0.095423433954378,0.4635119049548777,0.15,0.15,17.205651491365778,-1.1323914181057049,-1.3919413919413923,-0.5854166666666636
BG_031,BG_031_210325,258,178563,0.0,0.0,0.097398993682194,0.4402581776118285,0.45,0.45,18.032443746729463,-0.2888540031397184,1.2698412698412689,2.604166666666668
BG_031,BG_031_210325,276,20642,0.0499999999999999,0.0499999999999999,0.1173488478105881,0.4232214121921487,1.0,1.0,1.6431187859759286,-0.2072213500784927,-0.2466422466422466,-0.0395833333333333
BG_031,BG_031_210325,301,124651,0.0499999999999999,0.0499999999999999,0.1223218691013583,0.413177824861425,0.2,0.2,9.44008372579801,1.6661433804290962,4.615384615384615,4.079166666666666
BG_031,BG_031_210325,353,51632,0.0999999999999999,0.0999999999999999,0.1320382258241218,0.4176256562679226,0.35,0.35,5.944531658817373,0.5609628466771328,2.244200244200246,1.91875
BG_031,BG_031_210325,396,208800,0.0,0.0,0.0782102452106933,0.4289218794831678,0.15,0.15,18.37781266352695,2.120355834641547,6.285714285714288,0.2562500000000014
BG_031,BG_031_210325,401,294268,0.05,0.05,0.0899105867745854,0.4407946256416931,0.55,0.55,26.57247514390372,-0.3453689167974865,-1.5433455433455414,-1.4395833333333314
BG_031,BG_031_210325,411,549599,0.1999999999999999,0.1999999999999999,0.2351038852273423,0.3371792350799747,0.4,0.4,44.4793301936159,3.916274201988493,3.5921855921855936,8.09791666666667
BG_031,BG_031_210325,439,144681,0.0499999999999999,0.0499999999999999,0.1101761159432664,0.411862842564391,0.4,0.4,14.620617477760334,0.1632653061224509,-1.1599511599511594,-0.0625
BG_031,BG_031_210325,445,230998,0.0999999999999999,0.0999999999999999,0.1469374802836577,0.3902286781768027,0.65,0.65,20.554683411826264,-0.2176870748299286,-1.9023199023199029,-0.9479166666666644
BG_031,BG_031_210325,467,204746,0.0,0.0,0.0568700218265989,0.4292622509016132,0.05,0.05,17.237048665620094,0.3014128728414462,0.2735042735042761,-0.2645833333333307
BG_031,BG_031_210325,520,199133,0.05,0.05,0.1301171844547808,0.3779293067192191,0.6000000000000001,0.6000000000000001,17.571951857666143,2.398744113029828,2.3711843711843734,1.3000000000000007
BG_031,BG_031_210325,524,112685,0.0499999999999999,0.0499999999999999,0.1066360994936707,0.3914366441881335,0.4,0.4,10.570381998953426,0.9167974882260612,2.6935286935286946,2.289583333333334
BG_031,BG_031_22052025,36,183311,0.15,0.15,0.2425346159657322,0.4370155554664335,0.1,0.1,19.56302521008403,0.601680672268909,0.1019607843137215,-1.1088777219430457
BG_031,BG_031_22052025,101,221089,0.0499999999999999,0.0499999999999999,0.0974275638351686,0.4434901226284022,0.15,0.15,26.57142857142857,6.72268907563026,7.866666666666664,-3.5108877721943017
BG_031,BG_031_22052025,427,53616,0.2,0.2,0.2103224317860523,0.3274113394953297,0.3,0.3,13.008403361344538,1.3680672268907568,5.713725490196076,7.396984924623116
BG_031,BG_031_22052025,447,33381,0.15,0.15,0.2165139090518819,0.3968395548148553,0.25,0.25,6.53781512605042,4.685714285714285,8.682352941176472,5.115577889447237
BG_031,BG_031_22052025,457,108696,0.0999999999999999,0.0999999999999999,0.111427153924218,0.4389725684955294,0.2,0.2,15.142857142857142,0.5042016806722689,3.023529411764706,1.7252931323283054
BG_031,BG_031_240325,12,67088,0.1499999999999999,0.1499999999999999,0.2008006718032083,0.3265428745945366,0.45,0.45,8.250401284109149,2.7458533975387915,7.687890137328338,5.308016877637131
BG_031,BG_031_240325,15,85008,0.3500000000000001,0.3500000000000001,0.403774142069778,0.2758413742107796,0.4,0.4,13.504547886570355,2.6902086677367585,23.470661672908868,24.84599156118144
BG_031,BG_031_240325,52,185934,0.0999999999999999,0.0999999999999999,0.1569213335987974,0.3706337113329561,0.45,0.45,16.340288924558585,1.502407704654896,4.559300873907617,7.130801687763716
BG_031,BG_031_240325,85,257834,0.25,0.25,0.2779776395589385,0.4760061091279572,0.15,0.15,24.151952915997857,-0.3616907437132113,2.3820224719101155,2.5464135021097114
BG_031,BG_031_240325,88,68112,0.0499999999999999,0.0499999999999999,0.1378955991947361,0.3786057501458067,0.5,0.5,5.12573568753344,2.9192081326912787,12.754057428214733,14.354430379746836
BG_031,BG_031_240325,208,118237,0.0,0.0,0.0850593550515771,0.4525625913604625,0.15,0.15,10.604601391118244,1.0807918673087222,0.9912609238451946,-1.2341772151898738
BG_031,BG_031_240325,271,215321,0.1999999999999999,0.1999999999999999,0.2810748859595156,0.3819142098583715,0.4,0.4,19.71107544141252,-0.0406634563937906,2.569288389513112,1.2573839662447277
BG_031,BG_031_240325,350,70870,0.0,0.0,0.0773054362678698,0.3865584054057625,0.35,0.35,6.91278758694489,-0.7704654895666128,-3.625468164794008,-4.407172995780591
BG_031,BG_031_240325,391,236501,0.0,0.0,0.076445745827735,0.4247545405440379,1.0,1.0,21.273408239700373,2.63670411985019,8.888888888888893,12.732067510548523
BG_031,BG_031_240325,393,208133,0.0,0.0,0.0705779178174851,0.377774715708885,0.15,0.15,17.88121990369181,1.474585339753883,3.985018726591761,-3.1856540084388207
BG_031,BG_031_240325,433,236561,0.0,0.0,0.0735455141398577,0.4135379174493426,0.25,0.25,21.979668271803103,-0.451578384162655,0.6666666666666643,1.0253164556961991
BG_031,BG_031_240325,437,399686,0.1,0.1,0.1446105162072427,0.4222593132111596,0.3,0.3,36.50080256821829,3.124665596575717,6.736579275905122,15.915611814346
BG_031,BG_031_240325,448,229492,0.0,0.0,0.0641280448365233,0.4169849083958497,0.65,0.65,22.63242375601926,-0.0856072766185107,4.604244694132333,3.546413502109708
BG_031,BG_031_250325,15,112820,0.1499999999999999,0.1499999999999999,0.2227118691044007,0.3269843280692412,0.35,0.35,17.33193277310924,8.006302521008408,7.845588235294119,12.802607076350094
BG_031,BG_031_250325,121,175328,0.0999999999999999,0.0999999999999999,0.1905042917876918,0.4022898565008749,0.45,0.45,15.819327731092438,1.0336134453781494,1.1911764705882373,3.0540037243947893
BG_031,BG_031_250325,196,138078,0.0,0.0,0.0852874969314562,0.4097873902126998,0.3,0.3,10.126050420168063,-0.5819327731092407,-1.6225490196078418,-2.0912476722532585
BG_031,BG_031_250325,287,60195,0.1500000000000001,0.1500000000000001,0.2043610536388936,0.4879751762449262,1.15,1.15,4.369747899159663,-0.0462184873949578,-0.3700980392156854,-0.0316573556797008
BG_031,BG_031_250325,294,357512,0.25,0.25,0.3063776821806906,0.4160136627596896,0.45,0.45,31.05042016806723,4.126050420168067,4.921568627450984,5.90875232774674
BG_031,BG_031_250325,368,111098,0.3,0.3,0.3507652306973211,0.4148597588190414,0.3,0.3,11.207983193277313,-0.1050420168067223,-0.0122549019607838,2.5344506517690863
BG_031,BG_031_250325,409,90323,0.1499999999999999,0.1499999999999999,0.2019520941169608,0.4784790117035187,1.15,1.15,9.348739495798318,-0.1575630252100825,1.1985294117647047,-0.3296089385474854
BG_031,BG_031_250325,411,219053,0.0,0.0,0.0664737249033337,0.4208033401588715,0.15,0.15,18.308823529411764,4.941176470588236,4.1102941176470615,0.8454376163873398
BG_031,BG_031_250325,419,252102,0.0,0.0,0.0695734188298104,0.4236295155395243,0.3,0.3,20.44117647058824,1.264705882352942,1.338235294117645,1.23091247672253
BG_031,BG_031_250325,442,153235,0.0499999999999999,0.0499999999999999,0.091993785527546,0.3971734992729666,0.45,0.45,14.296218487394956,0.6008403361344552,-0.5294117647058822,0.3519553072625694
BG_031,BG_031_250325,545,42328,0.0999999999999999,0.0999999999999999,0.1671275866757757,0.3954624035495833,0.25,0.25,4.7478991596638656,-0.7773109243697478,0.5318627450980391,0.8305400372439484
BG_031,BG_031_25042025,12,185985,0.0,0.0,0.0597282653058294,0.4783567422921687,0.15,0.15,24.78664192949907,4.044526901669762,1.580086580086579,-1.88771929824561
BG_031,BG_031_25042025,67,53110,0.0,0.0,0.0591547123094223,0.4416485942922082,0.4,0.4,6.363636363636363,1.1688311688311694,1.2554112554112562,-0.3719298245614029
BG_031,BG_031_25042025,170,190794,0.0,0.0,0.0748717085157775,0.39211457268341,0.55,0.55,22.745825602968456,1.1243042671614134,8.601731601731604,6.736842105263165
BG_031,BG_031_25042025,219,169643,0.05,0.05,0.0768329993138994,0.4293991717020202,0.7000000000000001,0.7000000000000001,19.8330241187384,-0.9758812615955428,0.8744588744588739,3.080701754385963
BG_031,BG_031_25042025,503,284441,0.1,0.1,0.1464549219098826,0.4046617790644708,1.05,1.05,34.61966604823747,1.6141001855287629,5.744588744588739,8.659649122807018
BG_031,BG_031_25042025,512,140168,0.05,0.05,0.0841338092559189,0.4705957663819674,0.05,0.05,16.41929499072356,-0.9647495361781058,-0.6969696969696937,0.6456140350877178
BG_031,BG_031_260325,7,78841,0.0999999999999999,0.0999999999999999,0.1270925321511441,0.3857261002684081,0.6000000000000001,0.6000000000000001,9.634002361275083,-2.427390791027152,-3.0082644628099144,-3.534502923976607
BG_031,BG_031_260325,22,104775,0.2,0.2,0.2491674878898105,0.3552014619241448,0.35,0.35,15.253837072018891,7.357733175914992,33.24517906336088,28.56842105263157
BG_031,BG_031_260325,30,113769,0.15,0.15,0.1825377108503353,0.410803152767749,0.3,0.3,11.452184179456909,2.0684769775678866,9.556473829201105,7.728654970760232
BG_031,BG_031_260325,53,188602,0.15,0.15,0.2016034988181242,0.4095275763396006,0.35,0.35,16.682408500590316,1.2018890200708403,7.892561983471076,6.512280701754385
BG_031,BG_031_260325,55,243505,0.1,0.1,0.1135748871890082,0.4223820395275923,0.55,0.55,20.85005903187721,0.3400236127508869,3.696969696969692,5.7029239766081865
BG_031,BG_031_260325,61,56084,0.1999999999999999,0.1999999999999999,0.2575628946892863,0.3973396383864518,0.5,0.5,4.545454545454544,0.6611570247933898,4.512396694214876,4.070175438596491
BG_031,BG_031_260325,89,149710,0.0499999999999999,0.0499999999999999,0.1307753985823885,0.3885776737277329,0.25,0.25,12.396694214876034,1.768595041322314,5.1212121212121176,4.477192982456142
BG_031,BG_031_260325,105,287147,0.15,0.15,0.1680772651170982,0.3947718733446365,0.9,0.9,26.26918536009445,0.4746162927981103,2.9586776859504127,1.513450292397664
BG_031,BG_031_260325,138,170567,0.0,0.0,0.0787904300920707,0.4142387256647995,0.15,0.15,13.67178276269185,2.724911452184182,2.333333333333332,-1.2187134502923964
BG_031,BG_031_260325,175,368266,0.0,0.0,0.0850815732094158,0.3854151563727834,0.15,0.15,29.634002361275087,1.2916174734356574,3.515151515151516,2.484210526315792
BG_031,BG_031_260325,240,513290,0.1,0.1,0.1709613136852381,0.4300544893482557,0.35,0.35,43.04604486422667,-1.8890200708382423,-3.269972451790629,-3.2257309941520447
BG_031,BG_031_260325,311,83943,0.1,0.1,0.1437533205618821,0.4118564924002285,0.25,0.25,8.099173553719007,1.7685950413223157,3.809917355371901,0.6970760233918121
BG_031,BG_031_260325,354,144731,0.0,0.0,0.0774004542619153,0.431936724582165,1.35,1.35,9.10271546635183,0.8807556080283359,3.43526170798898,0.0304093567251459
BG_031,BG_031_260325,394,22409,0.1999999999999999,0.1999999999999999,0.2369765817865713,0.3719082744214743,0.7000000000000001,0.7000000000000001,1.322314049586777,0.6115702479338843,2.415977961432507,2.4912280701754383
BG_031,BG_031_260325,424,221770,0.0499999999999999,0.0499999999999999,0.0924106366636923,0.418176320924068,0.6000000000000001,0.6000000000000001,19.61038961038961,0.3730814639905517,-0.2341597796143233,-1.4456140350877185
BG_031,BG_031_260325,426,157103,0.0499999999999999,0.0499999999999999,0.094543505268309,0.4372991937753296,0.45,0.45,13.423848878394333,1.1546635182998823,1.8236914600550944,0.0584795321637443
BG_031,BG_031_260325,471,191174,0.05,0.05,0.0787913288996872,0.4256309981828645,0.05,0.05,16.63518299881936,-0.0070838252656422,1.12947658402204,0.7602339181286553
BG_031,BG_031_260325,480,140569,0.15,0.15,0.2152496763784387,0.4112242520537517,0.25,0.25,10.802833530106255,-1.3813459268004706,-4.231404958677686,-1.978947368421052
