subject,region,session,unit,kernel_peak_t,c1_r,n_spikes,base_hz,change_on,hit_ramp,fa_ramp,n_hit,n_fa
BG_031,VMS,BG_031_260325,69,0.5,-0.0767065873489209,190029.0,17.083825265643444,0.7508854781582102,0.9008264462809912,2.1122807017543863,242,368
BG_031,VMS,BG_031_260325,70,0.25,0.1812465637408647,133953.0,9.11452184179457,1.5962219598583225,0.4683195592286502,0.8608187134502927,242,368
BG_031,VMS,BG_031_260325,71,0.35,0.0719136800013427,211649.0,17.508854781582052,0.821723730814643,-0.43801652892561904,-0.20350877192982608,242,368
BG_031,VMS,BG_031_260325,72,1.4,-0.2282263540055917,156307.0,12.5383707201889,-0.00944510035418844,-0.5206611570247937,1.2210526315789476,242,368
BG_031,VMS,BG_031_260325,73,1.05,-0.1389749727320708,297103.0,25.312868949232588,1.8110979929161743,5.071625344352622,2.776608187134503,242,368
BG_031,VMS,BG_031_260325,76,0.9,0.2645440741554501,373395.0,29.279811097992912,-1.4120425029515893,4.17906336088155,7.759064327485383,242,368
BG_031,VMS,BG_031_260325,77,0.7000000000000001,0.1483325206424603,150352.0,11.806375442739078,0.3093270365997647,1.110192837465565,0.9543859649122801,242,368
BG_031,VMS,BG_031_260325,78,0.25,0.0851455791462674,182268.0,16.1038961038961,3.053128689492329,7.415977961432507,6.481871345029241,242,368
BG_031,VMS,BG_031_260325,80,1.15,-0.0146057192520338,269051.0,24.096812278630463,1.2255017709563134,4.068870523415981,4.542690058479536,242,368
BG_031,VMS,BG_031_260325,81,0.3,0.1483325409308031,89793.0,7.851239669421488,0.2644628099173554,3.1515151515151505,1.359064327485381,242,368
BG_031,VMS,BG_031_260325,83,0.7000000000000001,0.1325341940550831,453600.0,33.10507674144037,2.2337662337662394,-1.5619834710743774,0.6807017543859644,242,368
BG_031,VMS,BG_031_260325,84,1.35,-0.1947868874758381,206610.0,18.46517119244392,0.26210153482880827,3.1818181818181834,1.9157894736842138,242,368
BG_031,VMS,BG_031_260325,87,0.2,0.1005451948631372,190327.0,17.16646989374262,-0.9185360094450985,-2.6694214876033033,-1.37076023391813,242,368
BG_031,VMS,BG_031_260325,90,0.05,0.1135760179098773,190637.0,16.94214876033058,-2.016528925619834,-2.5647382920110164,-0.9543859649122766,242,368
BG_031,VMS,BG_031_260325,93,0.95,0.0585998340798962,10231.0,1.1334120425029515,0.18890200708382543,0.12672176308539962,0.201169590643275,242,368
BG_031,VMS,BG_031_260325,97,0.45,0.1814735629289202,161840.0,12.845336481700118,0.46044864226682414,1.4049586776859506,1.0760233918128677,242,368
BG_031,VMS,BG_031_260325,98,0.4,0.1076749882670004,160088.0,13.116883116883116,0.668240850059032,-0.6666666666666679,-0.15438596491228118,242,368
