subject,region,session,unit,kernel_peak_t,c1_r,n_spikes,base_hz,change_on,hit_ramp,fa_ramp,n_hit,n_fa
BG_031,VMS,BG_031_110325,496,0.05,0.2589658116251674,51315.0,4.645962732919254,0.25838509316770253,0.2811594202898542,0.21909233176838683,230,284
BG_031,VMS,BG_031_110325,518,0.55,0.450125279178082,38124.0,1.8633540372670807,0.8322981366459627,3.0840579710144933,2.4162754303599376,230,284
BG_031,VMS,BG_031_120325,0,0.15,0.2600497788744716,301796.0,28.529616724738677,-0.7247386759581893,-1.6878048780487802,1.1031307550644591,205,549
BG_031,VMS,BG_031_120325,6,0.6000000000000001,0.275002194766597,231355.0,18.55052264808362,0.5128919860627192,1.1252032520325166,1.2062615101289111,205,549
BG_031,VMS,BG_031_120325,45,0.4,0.2323412324245969,308358.0,27.233449477351908,2.0738675958188253,1.8959349593495922,1.5377532228360984,205,549
BG_031,VMS,BG_031_120325,114,0.4,0.2194985525287876,353663.0,25.86759581881533,2.503135888501742,0.6991869918699187,5.471454880294658,205,549
BG_031,VMS,BG_031_120325,252,0.65,0.3340911961904565,449224.0,38.38327526132404,1.8313588850174227,12.40325203252032,10.68692449355433,205,549
BG_031,VMS,BG_031_120325,279,0.55,0.2344335896828689,278197.0,22.32752613240418,0.7163763066202087,2.029268292682925,1.1639042357274434,205,549
BG_031,VMS,BG_031_120325,287,0.6000000000000001,0.2688087112957539,9747.0,0.5993031358885016,0.08362369337979114,0.04878048780487809,-0.2559852670349907,205,549
BG_031,VMS,BG_031_120325,340,0.2,0.4020020237556975,9370.0,0.7526132404181184,1.2376306620209059,1.8276422764227647,0.556169429097606,205,549
BG_031,VMS,BG_031_120325,353,0.4,0.5058174761769474,55779.0,2.4250871080139373,2.745644599303136,1.3626016260162603,1.5893186003683248,205,549
BG_031,VMS,BG_031_120325,362,0.35,0.7317107296731415,28764.0,3.59581881533101,3.8968641114982585,3.577235772357725,4.057090239410682,205,549
BG_031,VMS,BG_031_120325,369,0.55,0.2537075968806429,37068.0,4.05574912891986,0.37351916376306704,0.9788617886178868,0.21915285451197164,205,549
BG_031,VMS,BG_031_120325,376,0.4,0.2000471081355529,249621.0,19.595818815331008,2.570034843205576,1.837398373983742,4.057090239410682,205,549
BG_031,VMS,BG_031_120325,388,0.35,0.2744652231770083,107786.0,9.337979094076653,1.1010452961672499,-0.5560975609756085,0.3867403314917137,205,549
