panel,region,row_id,decile_median_width,onset_s,n_units
g,pooled,3049,,-0.3625000000000058,1
g,pooled,3050,,-0.3625000000000058,1
g,pooled,3051,,-0.3625000000000058,1
g,pooled,3052,,-0.3625000000000058,1
g,pooled,3053,,-0.3625000000000058,1
g,pooled,3054,,-0.3625000000000058,1
g,pooled,3055,,-0.3625000000000058,1
g,pooled,3056,,-0.3625000000000058,1
g,pooled,3057,,-0.3625000000000058,1
g,pooled,3058,,-0.3625000000000058,1
g,pooled,3059,,-0.3625000000000058,1
g,pooled,3060,,-0.3625000000000058,1
g,pooled,3061,,-0.3625000000000058,1
g,pooled,3062,,-0.3625000000000058,1
g,pooled,3063,,-0.3625000000000058,1
g,pooled,3064,,-0.3625000000000058,1
g,pooled,3065,,-0.3625000000000058,1
g,pooled,3066,,-0.3625000000000058,1
g,pooled,3067,,-0.3625000000000058,1
g,pooled,3068,,-0.3625000000000058,1
g,pooled,3069,,-0.3625000000000058,1
g,pooled,3070,,-0.3625000000000058,1
g,pooled,3071,,-0.3625000000000058,1
g,pooled,3072,,-0.3625000000000058,1
g,pooled,3073,,-0.3625000000000058,1
g,pooled,3074,,-0.3625000000000058,1
g,pooled,3075,,-0.3625000000000058,1
g,pooled,3076,,-0.3625000000000058,1
g,pooled,3077,,-0.3625000000000058,1
g,pooled,3078,,-0.3625000000000058,1
g,pooled,3079,,-0.3625000000000058,1
g,pooled,3080,,-0.3625000000000058,1
g,pooled,3081,,-0.3625000000000058,1
g,pooled,3082,,-0.3625000000000058,1
g,pooled,3083,,-0.3625000000000058,1
g,pooled,3084,,-0.3625000000000058,1
g,pooled,3085,,-0.3625000000000058,1
g,pooled,3086,,-0.3625000000000058,1
g,pooled,3087,,-0.3375000000000059,1
g,pooled,3088,,-0.3375000000000059,1
g,pooled,3089,,-0.3375000000000059,1
g,pooled,3090,,-0.3375000000000059,1
g,pooled,3091,,-0.3375000000000059,1
g,pooled,3092,,-0.3375000000000059,1
g,pooled,3093,,-0.3375000000000059,1
g,pooled,3094,,-0.3375000000000059,1
g,pooled,3095,,-0.3375000000000059,1
g,pooled,3096,,-0.3375000000000059,1
g,pooled,3097,,-0.3375000000000059,1
g,pooled,3098,,-0.3375000000000059,1
g,pooled,3099,,-0.3375000000000059,1
g,pooled,3100,,-0.3375000000000059,1
g,pooled,3101,,-0.3375000000000059,1
g,pooled,3102,,-0.3375000000000059,1
g,pooled,3103,,-0.3375000000000059,1
g,pooled,3104,,-0.3375000000000059,1
g,pooled,3105,,-0.3375000000000059,1
g,pooled,3106,,-0.3375000000000059,1
g,pooled,3107,,-0.3375000000000059,1
g,pooled,3108,,-0.3375000000000059,1
g,pooled,3109,,-0.3375000000000059,1
g,pooled,3110,,-0.3375000000000059,1
g,pooled,3111,,-0.3375000000000059,1
g,pooled,3112,,-0.3375000000000059,1
g,pooled,3113,,-0.3375000000000059,1
g,pooled,3114,,-0.3375000000000059,1
g,pooled,3115,,-0.3375000000000059,1
g,pooled,3116,,-0.3375000000000059,1
g,pooled,3117,,-0.3375000000000059,1
g,pooled,3118,,-0.3375000000000059,1
g,pooled,3119,,-0.3375000000000059,1
g,pooled,3120,,-0.3375000000000059,1
g,pooled,3121,,-0.3375000000000059,1
g,pooled,3122,,-0.3375000000000059,1
g,pooled,3123,,-0.3375000000000059,1
g,pooled,3124,,-0.3375000000000059,1
g,pooled,3125,,-0.3375000000000059,1
g,pooled,3126,,-0.3375000000000059,1
g,pooled,3127,,-0.3375000000000059,1
g,pooled,3128,,-0.3375000000000059,1
g,pooled,3129,,-0.3375000000000059,1
g,pooled,3130,,-0.3375000000000059,1
g,pooled,3131,,-0.3375000000000059,1
g,pooled,3132,,-0.3375000000000059,1
g,pooled,3133,,-0.3375000000000059,1
g,pooled,3134,,-0.3375000000000059,1
g,pooled,3135,,-0.3375000000000059,1
g,pooled,3136,,-0.3375000000000059,1
g,pooled,3137,,-0.3375000000000059,1
g,pooled,3138,,-0.3375000000000059,1
g,pooled,3139,,-0.3375000000000059,1
g,pooled,3140,,-0.3375000000000059,1
g,pooled,3141,,-0.3375000000000059,1
g,pooled,3142,,-0.3375000000000059,1
g,pooled,3143,,-0.3375000000000059,1
g,pooled,3144,,-0.3375000000000059,1
g,pooled,3145,,-0.3375000000000059,1
g,pooled,3146,,-0.3375000000000059,1
g,pooled,3147,,-0.3375000000000059,1
g,pooled,3148,,-0.3375000000000059,1
g,pooled,3149,,-0.3375000000000059,1
g,pooled,3150,,-0.3375000000000059,1
g,pooled,3151,,-0.3375000000000059,1
g,pooled,3152,,-0.3375000000000059,1
g,pooled,3153,,-0.3375000000000059,1
g,pooled,3154,,-0.3375000000000059,1
g,pooled,3155,,-0.3375000000000059,1
g,pooled,3156,,-0.3375000000000059,1
g,pooled,3157,,-0.3375000000000059,1
g,pooled,3158,,-0.3375000000000059,1
g,pooled,3159,,-0.3375000000000059,1
g,pooled,3160,,-0.3375000000000059,1
g,pooled,3161,,-0.3375000000000059,1
g,pooled,3162,,-0.3375000000000059,1
g,pooled,3163,,-0.3375000000000059,1
g,pooled,3164,,-0.3375000000000059,1
g,pooled,3165,,-0.3375000000000059,1
g,pooled,3166,,-0.3375000000000059,1
g,pooled,3167,,-0.3375000000000059,1
g,pooled,3168,,-0.3375000000000059,1
g,pooled,3169,,-0.3375000000000059,1
g,pooled,3170,,-0.3375000000000059,1
g,pooled,3171,,-0.3375000000000059,1
g,pooled,3172,,-0.3375000000000059,1
g,pooled,3173,,-0.3375000000000059,1
g,pooled,3174,,-0.3375000000000059,1
g,pooled,3175,,-0.312500000000006,1
g,pooled,3176,,-0.312500000000006,1
g,pooled,3177,,-0.312500000000006,1
g,pooled,3178,,-0.312500000000006,1
g,pooled,3179,,-0.312500000000006,1
g,pooled,3180,,-0.312500000000006,1
g,pooled,3181,,-0.312500000000006,1
g,pooled,3182,,-0.312500000000006,1
g,pooled,3183,,-0.312500000000006,1
g,pooled,3184,,-0.312500000000006,1
g,pooled,3185,,-0.312500000000006,1
g,pooled,3186,,-0.312500000000006,1
g,pooled,3187,,-0.312500000000006,1
g,pooled,3188,,-0.312500000000006,1
g,pooled,3189,,-0.312500000000006,1
g,pooled,3190,,-0.312500000000006,1
g,pooled,3191,,-0.312500000000006,1
g,pooled,3192,,-0.312500000000006,1
g,pooled,3193,,-0.312500000000006,1
g,pooled,3194,,-0.312500000000006,1
g,pooled,3195,,-0.312500000000006,1
g,pooled,3196,,-0.312500000000006,1
g,pooled,3197,,-0.312500000000006,1
g,pooled,3198,,-0.312500000000006,1
g,pooled,3199,,-0.312500000000006,1
g,pooled,3200,,-0.312500000000006,1
g,pooled,3201,,-0.312500000000006,1
g,pooled,3202,,-0.312500000000006,1
g,pooled,3203,,-0.312500000000006,1
g,pooled,3204,,-0.312500000000006,1
g,pooled,3205,,-0.312500000000006,1
g,pooled,3206,,-0.312500000000006,1
g,pooled,3207,,-0.312500000000006,1
g,pooled,3208,,-0.312500000000006,1
g,pooled,3209,,-0.312500000000006,1
g,pooled,3210,,-0.312500000000006,1
g,pooled,3211,,-0.312500000000006,1
g,pooled,3212,,-0.312500000000006,1
g,pooled,3213,,-0.312500000000006,1
g,pooled,3214,,-0.312500000000006,1
g,pooled,3215,,-0.312500000000006,1
g,pooled,3216,,-0.312500000000006,1
g,pooled,3217,,-0.312500000000006,1
g,pooled,3218,,-0.312500000000006,1
g,pooled,3219,,-0.312500000000006,1
g,pooled,3220,,-0.312500000000006,1
g,pooled,3221,,-0.312500000000006,1
g,pooled,3222,,-0.312500000000006,1
g,pooled,3223,,-0.312500000000006,1
g,pooled,3224,,-0.312500000000006,1
g,pooled,3225,,-0.312500000000006,1
g,pooled,3226,,-0.312500000000006,1
g,pooled,3227,,-0.312500000000006,1
g,pooled,3228,,-0.312500000000006,1
g,pooled,3229,,-0.312500000000006,1
g,pooled,3230,,-0.312500000000006,1
g,pooled,3231,,-0.312500000000006,1
g,pooled,3232,,-0.312500000000006,1
g,pooled,3233,,-0.312500000000006,1
g,pooled,3234,,-0.312500000000006,1
g,pooled,3235,,-0.312500000000006,1
g,pooled,3236,,-0.312500000000006,1
g,pooled,3237,,-0.312500000000006,1
g,pooled,3238,,-0.312500000000006,1
g,pooled,3239,,-0.312500000000006,1
g,pooled,3240,,-0.312500000000006,1
g,pooled,3241,,-0.312500000000006,1
g,pooled,3242,,-0.312500000000006,1
g,pooled,3243,,-0.312500000000006,1
g,pooled,3244,,-0.312500000000006,1
g,pooled,3245,,-0.312500000000006,1
g,pooled,3246,,-0.312500000000006,1
g,pooled,3247,,-0.312500000000006,1
g,pooled,3248,,-0.312500000000006,1
g,pooled,3249,,-0.312500000000006,1
g,pooled,3250,,-0.312500000000006,1
g,pooled,3251,,-0.312500000000006,1
g,pooled,3252,,-0.312500000000006,1
g,pooled,3253,,-0.312500000000006,1
g,pooled,3254,,-0.312500000000006,1
g,pooled,3255,,-0.312500000000006,1
g,pooled,3256,,-0.312500000000006,1
g,pooled,3257,,-0.312500000000006,1
g,pooled,3258,,-0.312500000000006,1
g,pooled,3259,,-0.312500000000006,1
g,pooled,3260,,-0.312500000000006,1
g,pooled,3261,,-0.312500000000006,1
g,pooled,3262,,-0.312500000000006,1
g,pooled,3263,,-0.312500000000006,1
g,pooled,3264,,-0.312500000000006,1
g,pooled,3265,,-0.312500000000006,1
g,pooled,3266,,-0.312500000000006,1
g,pooled,3267,,-0.312500000000006,1
g,pooled,3268,,-0.312500000000006,1
g,pooled,3269,,-0.312500000000006,1
g,pooled,3270,,-0.312500000000006,1
g,pooled,3271,,-0.312500000000006,1
g,pooled,3272,,-0.312500000000006,1
g,pooled,3273,,-0.312500000000006,1
g,pooled,3274,,-0.2875000000000061,1
g,pooled,3275,,-0.2875000000000061,1
g,pooled,3276,,-0.2875000000000061,1
g,pooled,3277,,-0.2875000000000061,1
g,pooled,3278,,-0.2875000000000061,1
g,pooled,3279,,-0.2875000000000061,1
g,pooled,3280,,-0.2875000000000061,1
g,pooled,3281,,-0.2875000000000061,1
g,pooled,3282,,-0.2875000000000061,1
g,pooled,3283,,-0.2875000000000061,1
g,pooled,3284,,-0.2875000000000061,1
g,pooled,3285,,-0.2875000000000061,1
g,pooled,3286,,-0.2875000000000061,1
g,pooled,3287,,-0.2875000000000061,1
g,pooled,3288,,-0.2875000000000061,1
g,pooled,3289,,-0.2875000000000061,1
g,pooled,3290,,-0.2875000000000061,1
g,pooled,3291,,-0.2875000000000061,1
g,pooled,3292,,-0.2875000000000061,1
g,pooled,3293,,-0.2875000000000061,1
g,pooled,3294,,-0.2875000000000061,1
g,pooled,3295,,-0.2875000000000061,1
g,pooled,3296,,-0.2875000000000061,1
g,pooled,3297,,-0.2875000000000061,1
g,pooled,3298,,-0.2875000000000061,1
g,pooled,3299,,-0.2875000000000061,1
g,pooled,3300,,-0.2875000000000061,1
g,pooled,3301,,-0.2875000000000061,1
g,pooled,3302,,-0.2875000000000061,1
g,pooled,3303,,-0.2875000000000061,1
g,pooled,3304,,-0.2875000000000061,1
g,pooled,3305,,-0.2875000000000061,1
g,pooled,3306,,-0.2875000000000061,1
g,pooled,3307,,-0.2875000000000061,1
g,pooled,3308,,-0.2875000000000061,1
g,pooled,3309,,-0.2875000000000061,1
g,pooled,3310,,-0.2875000000000061,1
g,pooled,3311,,-0.2875000000000061,1
g,pooled,3312,,-0.2875000000000061,1
g,pooled,3313,,-0.2875000000000061,1
g,pooled,3314,,-0.2875000000000061,1
g,pooled,3315,,-0.2875000000000061,1
g,pooled,3316,,-0.2875000000000061,1
g,pooled,3317,,-0.2875000000000061,1
g,pooled,3318,,-0.2875000000000061,1
g,pooled,3319,,-0.2875000000000061,1
g,pooled,3320,,-0.2875000000000061,1
g,pooled,3321,,-0.2875000000000061,1
g,pooled,3322,,-0.2875000000000061,1
g,pooled,3323,,-0.2875000000000061,1
g,pooled,3324,,-0.2875000000000061,1
g,pooled,3325,,-0.2875000000000061,1
g,pooled,3326,,-0.2875000000000061,1
g,pooled,3327,,-0.2875000000000061,1
g,pooled,3328,,-0.2875000000000061,1
g,pooled,3329,,-0.2875000000000061,1
g,pooled,3330,,-0.2875000000000061,1
g,pooled,3331,,-0.2875000000000061,1
g,pooled,3332,,-0.2875000000000061,1
g,pooled,3333,,-0.2875000000000061,1
g,pooled,3334,,-0.2875000000000061,1
g,pooled,3335,,-0.2875000000000061,1
g,pooled,3336,,-0.2875000000000061,1
g,pooled,3337,,-0.2875000000000061,1
g,pooled,3338,,-0.2875000000000061,1
g,pooled,3339,,-0.2875000000000061,1
g,pooled,3340,,-0.2875000000000061,1
g,pooled,3341,,-0.2875000000000061,1
g,pooled,3342,,-0.2875000000000061,1
g,pooled,3343,,-0.2875000000000061,1
g,pooled,3344,,-0.2875000000000061,1
g,pooled,3345,,-0.2875000000000061,1
g,pooled,3346,,-0.2875000000000061,1
g,pooled,3347,,-0.2875000000000061,1
g,pooled,3348,,-0.2875000000000061,1
g,pooled,3349,,-0.2875000000000061,1
g,pooled,3350,,-0.2875000000000061,1
g,pooled,3351,,-0.2875000000000061,1
g,pooled,3352,,-0.2875000000000061,1
g,pooled,3353,,-0.2875000000000061,1
g,pooled,3354,,-0.2875000000000061,1
g,pooled,3355,,-0.2875000000000061,1
g,pooled,3356,,-0.2875000000000061,1
g,pooled,3357,,-0.2875000000000061,1
g,pooled,3358,,-0.2875000000000061,1
g,pooled,3359,,-0.2875000000000061,1
g,pooled,3360,,-0.2875000000000061,1
g,pooled,3361,,-0.2875000000000061,1
g,pooled,3362,,-0.2875000000000061,1
g,pooled,3363,,-0.2875000000000061,1
g,pooled,3364,,-0.2875000000000061,1
g,pooled,3365,,-0.2875000000000061,1
g,pooled,3366,,-0.2875000000000061,1
g,pooled,3367,,-0.2875000000000061,1
g,pooled,3368,,-0.2875000000000061,1
g,pooled,3369,,-0.2875000000000061,1
g,pooled,3370,,-0.2875000000000061,1
g,pooled,3371,,-0.2875000000000061,1
g,pooled,3372,,-0.2875000000000061,1
g,pooled,3373,,-0.2875000000000061,1
g,pooled,3374,,-0.2875000000000061,1
g,pooled,3375,,-0.2875000000000061,1
g,pooled,3376,,-0.2875000000000061,1
g,pooled,3377,,-0.2875000000000061,1
g,pooled,3378,,-0.2875000000000061,1
g,pooled,3379,,-0.2875000000000061,1
g,pooled,3380,,-0.2875000000000061,1
g,pooled,3381,,-0.2875000000000061,1
g,pooled,3382,,-0.2875000000000061,1
g,pooled,3383,,-0.2875000000000061,1
g,pooled,3384,,-0.2875000000000061,1
g,pooled,3385,,-0.2875000000000061,1
g,pooled,3386,,-0.2875000000000061,1
g,pooled,3387,,-0.2875000000000061,1
g,pooled,3388,,-0.2875000000000061,1
g,pooled,3389,,-0.2875000000000061,1
g,pooled,3390,,-0.2875000000000061,1
g,pooled,3391,,-0.2875000000000061,1
g,pooled,3392,,-0.2875000000000061,1
g,pooled,3393,,-0.2875000000000061,1
g,pooled,3394,,-0.2875000000000061,1
g,pooled,3395,,-0.2875000000000061,1
g,pooled,3396,,-0.2875000000000061,1
g,pooled,3397,,-0.2625000000000062,1
g,pooled,3398,,-0.2625000000000062,1
g,pooled,3399,,-0.2625000000000062,1
g,pooled,3400,,-0.2625000000000062,1
g,pooled,3401,,-0.2625000000000062,1
g,pooled,3402,,-0.2625000000000062,1
g,pooled,3403,,-0.2625000000000062,1
g,pooled,3404,,-0.2625000000000062,1
g,pooled,3405,,-0.2625000000000062,1
g,pooled,3406,,-0.2625000000000062,1
g,pooled,3407,,-0.2625000000000062,1
g,pooled,3408,,-0.2625000000000062,1
g,pooled,3409,,-0.2625000000000062,1
g,pooled,3410,,-0.2625000000000062,1
g,pooled,3411,,-0.2625000000000062,1
g,pooled,3412,,-0.2625000000000062,1
g,pooled,3413,,-0.2625000000000062,1
g,pooled,3414,,-0.2625000000000062,1
g,pooled,3415,,-0.2625000000000062,1
g,pooled,3416,,-0.2625000000000062,1
g,pooled,3417,,-0.2625000000000062,1
g,pooled,3418,,-0.2625000000000062,1
g,pooled,3419,,-0.2625000000000062,1
g,pooled,3420,,-0.2625000000000062,1
g,pooled,3421,,-0.2625000000000062,1
g,pooled,3422,,-0.2625000000000062,1
g,pooled,3423,,-0.2625000000000062,1
g,pooled,3424,,-0.2625000000000062,1
g,pooled,3425,,-0.2625000000000062,1
g,pooled,3426,,-0.2625000000000062,1
g,pooled,3427,,-0.2625000000000062,1
g,pooled,3428,,-0.2625000000000062,1
g,pooled,3429,,-0.2625000000000062,1
g,pooled,3430,,-0.2625000000000062,1
g,pooled,3431,,-0.2625000000000062,1
g,pooled,3432,,-0.2625000000000062,1
g,pooled,3433,,-0.2625000000000062,1
g,pooled,3434,,-0.2625000000000062,1
g,pooled,3435,,-0.2625000000000062,1
g,pooled,3436,,-0.2625000000000062,1
g,pooled,3437,,-0.2625000000000062,1
g,pooled,3438,,-0.2625000000000062,1
g,pooled,3439,,-0.2625000000000062,1
g,pooled,3440,,-0.2625000000000062,1
g,pooled,3441,,-0.2625000000000062,1
g,pooled,3442,,-0.2625000000000062,1
g,pooled,3443,,-0.2625000000000062,1
g,pooled,3444,,-0.2625000000000062,1
g,pooled,3445,,-0.2625000000000062,1
g,pooled,3446,,-0.2625000000000062,1
g,pooled,3447,,-0.2625000000000062,1
g,pooled,3448,,-0.2625000000000062,1
g,pooled,3449,,-0.2625000000000062,1
g,pooled,3450,,-0.2625000000000062,1
g,pooled,3451,,-0.2625000000000062,1
g,pooled,3452,,-0.2625000000000062,1
g,pooled,3453,,-0.2625000000000062,1
g,pooled,3454,,-0.2625000000000062,1
g,pooled,3455,,-0.2625000000000062,1
g,pooled,3456,,-0.2625000000000062,1
g,pooled,3457,,-0.2625000000000062,1
g,pooled,3458,,-0.2625000000000062,1
g,pooled,3459,,-0.2625000000000062,1
g,pooled,3460,,-0.2625000000000062,1
g,pooled,3461,,-0.2625000000000062,1
g,pooled,3462,,-0.2625000000000062,1
g,pooled,3463,,-0.2625000000000062,1
g,pooled,3464,,-0.2625000000000062,1
g,pooled,3465,,-0.2625000000000062,1
g,pooled,3466,,-0.2625000000000062,1
g,pooled,3467,,-0.2625000000000062,1
g,pooled,3468,,-0.2625000000000062,1
g,pooled,3469,,-0.2625000000000062,1
g,pooled,3470,,-0.2625000000000062,1
g,pooled,3471,,-0.2625000000000062,1
g,pooled,3472,,-0.2625000000000062,1
g,pooled,3473,,-0.2625000000000062,1
g,pooled,3474,,-0.2625000000000062,1
g,pooled,3475,,-0.2625000000000062,1
g,pooled,3476,,-0.2625000000000062,1
g,pooled,3477,,-0.2625000000000062,1
g,pooled,3478,,-0.2625000000000062,1
g,pooled,3479,,-0.2625000000000062,1
g,pooled,3480,,-0.2625000000000062,1
g,pooled,3481,,-0.2625000000000062,1
g,pooled,3482,,-0.2625000000000062,1
g,pooled,3483,,-0.2625000000000062,1
g,pooled,3484,,-0.2625000000000062,1
g,pooled,3485,,-0.2625000000000062,1
g,pooled,3486,,-0.2625000000000062,1
g,pooled,3487,,-0.2625000000000062,1
g,pooled,3488,,-0.2625000000000062,1
g,pooled,3489,,-0.2625000000000062,1
g,pooled,3490,,-0.2625000000000062,1
g,pooled,3491,,-0.2625000000000062,1
g,pooled,3492,,-0.2625000000000062,1
g,pooled,3493,,-0.2625000000000062,1
g,pooled,3494,,-0.2625000000000062,1
g,pooled,3495,,-0.2625000000000062,1
g,pooled,3496,,-0.2625000000000062,1
g,pooled,3497,,-0.2625000000000062,1
g,pooled,3498,,-0.2625000000000062,1
g,pooled,3499,,-0.2625000000000062,1
g,pooled,3500,,-0.2625000000000062,1
g,pooled,3501,,-0.2625000000000062,1
g,pooled,3502,,-0.2625000000000062,1
g,pooled,3503,,-0.2625000000000062,1
g,pooled,3504,,-0.2625000000000062,1
g,pooled,3505,,-0.2625000000000062,1
g,pooled,3506,,-0.2625000000000062,1
g,pooled,3507,,-0.23750000000000626,1
g,pooled,3508,,-0.23750000000000626,1
g,pooled,3509,,-0.23750000000000626,1
g,pooled,3510,,-0.23750000000000626,1
g,pooled,3511,,-0.23750000000000626,1
g,pooled,3512,,-0.23750000000000626,1
g,pooled,3513,,-0.23750000000000626,1
g,pooled,3514,,-0.23750000000000626,1
g,pooled,3515,,-0.23750000000000626,1
g,pooled,3516,,-0.23750000000000626,1
g,pooled,3517,,-0.23750000000000626,1
g,pooled,3518,,-0.23750000000000626,1
g,pooled,3519,,-0.23750000000000626,1
g,pooled,3520,,-0.23750000000000626,1
g,pooled,3521,,-0.23750000000000626,1
g,pooled,3522,,-0.23750000000000626,1
g,pooled,3523,,-0.23750000000000626,1
g,pooled,3524,,-0.23750000000000626,1
g,pooled,3525,,-0.23750000000000626,1
g,pooled,3526,,-0.23750000000000626,1
g,pooled,3527,,-0.23750000000000626,1
g,pooled,3528,,-0.23750000000000626,1
g,pooled,3529,,-0.23750000000000626,1
g,pooled,3530,,-0.23750000000000626,1
g,pooled,3531,,-0.23750000000000626,1
g,pooled,3532,,-0.23750000000000626,1
g,pooled,3533,,-0.23750000000000626,1
g,pooled,3534,,-0.23750000000000626,1
g,pooled,3535,,-0.23750000000000626,1
g,pooled,3536,,-0.23750000000000626,1
g,pooled,3537,,-0.23750000000000626,1
g,pooled,3538,,-0.23750000000000626,1
g,pooled,3539,,-0.23750000000000626,1
g,pooled,3540,,-0.23750000000000626,1
g,pooled,3541,,-0.23750000000000626,1
g,pooled,3542,,-0.23750000000000626,1
g,pooled,3543,,-0.23750000000000626,1
g,pooled,3544,,-0.23750000000000626,1
g,pooled,3545,,-0.23750000000000626,1
g,pooled,3546,,-0.23750000000000626,1
g,pooled,3547,,-0.23750000000000626,1
g,pooled,3548,,-0.23750000000000626,1
g,pooled,3549,,-0.23750000000000626,1
g,pooled,3550,,-0.23750000000000626,1
g,pooled,3551,,-0.23750000000000626,1
g,pooled,3552,,-0.23750000000000626,1
g,pooled,3553,,-0.23750000000000626,1
g,pooled,3554,,-0.23750000000000626,1
g,pooled,3555,,-0.23750000000000626,1
g,pooled,3556,,-0.23750000000000626,1
g,pooled,3557,,-0.23750000000000626,1
g,pooled,3558,,-0.23750000000000626,1
g,pooled,3559,,-0.23750000000000626,1
g,pooled,3560,,-0.23750000000000626,1
g,pooled,3561,,-0.23750000000000626,1
g,pooled,3562,,-0.23750000000000626,1
g,pooled,3563,,-0.23750000000000626,1
g,pooled,3564,,-0.23750000000000626,1
g,pooled,3565,,-0.23750000000000626,1
g,pooled,3566,,-0.23750000000000626,1
g,pooled,3567,,-0.23750000000000626,1
g,pooled,3568,,-0.23750000000000626,1
g,pooled,3569,,-0.23750000000000626,1
g,pooled,3570,,-0.23750000000000626,1
g,pooled,3571,,-0.23750000000000626,1
g,pooled,3572,,-0.23750000000000626,1
g,pooled,3573,,-0.23750000000000626,1
g,pooled,3574,,-0.23750000000000626,1
g,pooled,3575,,-0.23750000000000626,1
g,pooled,3576,,-0.23750000000000626,1
g,pooled,3577,,-0.23750000000000626,1
g,pooled,3578,,-0.23750000000000626,1
g,pooled,3579,,-0.23750000000000626,1
g,pooled,3580,,-0.23750000000000626,1
g,pooled,3581,,-0.23750000000000626,1
g,pooled,3582,,-0.23750000000000626,1
g,pooled,3583,,-0.23750000000000626,1
g,pooled,3584,,-0.23750000000000626,1
g,pooled,3585,,-0.23750000000000626,1
g,pooled,3586,,-0.23750000000000626,1
g,pooled,3587,,-0.23750000000000626,1
g,pooled,3588,,-0.23750000000000626,1
g,pooled,3589,,-0.23750000000000626,1
g,pooled,3590,,-0.23750000000000626,1
g,pooled,3591,,-0.23750000000000626,1
g,pooled,3592,,-0.23750000000000626,1
g,pooled,3593,,-0.23750000000000626,1
g,pooled,3594,,-0.23750000000000626,1
g,pooled,3595,,-0.23750000000000626,1
g,pooled,3596,,-0.23750000000000626,1
g,pooled,3597,,-0.23750000000000626,1
g,pooled,3598,,-0.23750000000000626,1
g,pooled,3599,,-0.23750000000000626,1
g,pooled,3600,,-0.23750000000000626,1
g,pooled,3601,,-0.23750000000000626,1
g,pooled,3602,,-0.23750000000000626,1
g,pooled,3603,,-0.23750000000000626,1
g,pooled,3604,,-0.23750000000000626,1
g,pooled,3605,,-0.23750000000000626,1
g,pooled,3606,,-0.23750000000000626,1
g,pooled,3607,,-0.23750000000000626,1
g,pooled,3608,,-0.23750000000000626,1
g,pooled,3609,,-0.23750000000000626,1
g,pooled,3610,,-0.23750000000000626,1
g,pooled,3611,,-0.23750000000000626,1
g,pooled,3612,,-0.23750000000000626,1
g,pooled,3613,,-0.23750000000000626,1
g,pooled,3614,,-0.23750000000000626,1
g,pooled,3615,,-0.23750000000000626,1
g,pooled,3616,,-0.23750000000000626,1
g,pooled,3617,,-0.23750000000000626,1
g,pooled,3618,,-0.23750000000000626,1
g,pooled,3619,,-0.23750000000000626,1
g,pooled,3620,,-0.23750000000000626,1
g,pooled,3621,,-0.23750000000000626,1
g,pooled,3622,,-0.23750000000000626,1
g,pooled,3623,,-0.23750000000000626,1
g,pooled,3624,,-0.23750000000000626,1
g,pooled,3625,,-0.23750000000000626,1
g,pooled,3626,,-0.23750000000000626,1
g,pooled,3627,,-0.23750000000000626,1
g,pooled,3628,,-0.23750000000000626,1
g,pooled,3629,,-0.23750000000000626,1
g,pooled,3630,,-0.23750000000000626,1
g,pooled,3631,,-0.23750000000000626,1
g,pooled,3632,,-0.23750000000000626,1
g,pooled,3633,,-0.23750000000000626,1
g,pooled,3634,,-0.23750000000000626,1
g,pooled,3635,,-0.23750000000000626,1
g,pooled,3636,,-0.23750000000000626,1
g,pooled,3637,,-0.23750000000000626,1
g,pooled,3638,,-0.23750000000000626,1
g,pooled,3639,,-0.23750000000000626,1
g,pooled,3640,,-0.23750000000000626,1
g,pooled,3641,,-0.23750000000000626,1
g,pooled,3642,,-0.23750000000000626,1
g,pooled,3643,,-0.23750000000000626,1
g,pooled,3644,,-0.23750000000000626,1
g,pooled,3645,,-0.23750000000000626,1
g,pooled,3646,,-0.23750000000000626,1
g,pooled,3647,,-0.23750000000000626,1
g,pooled,3648,,-0.23750000000000626,1
g,pooled,3649,,-0.23750000000000626,1
g,pooled,3650,,-0.23750000000000626,1
g,pooled,3651,,-0.23750000000000626,1
g,pooled,3652,,-0.23750000000000626,1
g,pooled,3653,,-0.23750000000000626,1
g,pooled,3654,,-0.23750000000000626,1
g,pooled,3655,,-0.23750000000000626,1
g,pooled,3656,,-0.23750000000000626,1
g,pooled,3657,,-0.23750000000000626,1
g,pooled,3658,,-0.23750000000000626,1
g,pooled,3659,,-0.23750000000000626,1
g,pooled,3660,,-0.23750000000000626,1
g,pooled,3661,,-0.23750000000000626,1
g,pooled,3662,,-0.23750000000000626,1
g,pooled,3663,,-0.21250000000000635,1
g,pooled,3664,,-0.21250000000000635,1
g,pooled,3665,,-0.21250000000000635,1
g,pooled,3666,,-0.21250000000000635,1
g,pooled,3667,,-0.21250000000000635,1
g,pooled,3668,,-0.21250000000000635,1
g,pooled,3669,,-0.21250000000000635,1
g,pooled,3670,,-0.21250000000000635,1
g,pooled,3671,,-0.21250000000000635,1
g,pooled,3672,,-0.21250000000000635,1
g,pooled,3673,,-0.21250000000000635,1
g,pooled,3674,,-0.21250000000000635,1
g,pooled,3675,,-0.21250000000000635,1
g,pooled,3676,,-0.21250000000000635,1
g,pooled,3677,,-0.21250000000000635,1
g,pooled,3678,,-0.21250000000000635,1
g,pooled,3679,,-0.21250000000000635,1
g,pooled,3680,,-0.21250000000000635,1
g,pooled,3681,,-0.21250000000000635,1
g,pooled,3682,,-0.21250000000000635,1
g,pooled,3683,,-0.21250000000000635,1
g,pooled,3684,,-0.21250000000000635,1
g,pooled,3685,,-0.21250000000000635,1
g,pooled,3686,,-0.21250000000000635,1
g,pooled,3687,,-0.21250000000000635,1
